names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
GADD45G,1.9655014,0.3984022,0.04935622953538801,0.15317311293382976,0.14790919952210274,High_CNV,High_CNV_vs_Low_CNV,False
MIOS,1.9640989,0.37851113,0.04951862497469993,0.15363828193070161,0.08387096774193549,High_CNV,High_CNV_vs_Low_CNV,False
BPIFA2,1.964067,5.367903,0.04952232098298861,0.15363828193070161,0.025328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
C2CD4B,1.9634022,1.037931,0.04959946191761414,0.15382727641333643,0.034169653524492236,High_CNV,High_CNV_vs_Low_CNV,False
C11orf16,1.9630834,3.737944,0.04963648302784368,0.15391692292724907,0.027001194743130227,High_CNV,High_CNV_vs_Low_CNV,False
RHBDL1,1.9625825,3.9523144,0.04969470588197,0.1540722735085109,0.026523297491039426,High_CNV,High_CNV_vs_Low_CNV,False
TRAM1,1.9607109,0.20318781,0.04991275468232107,0.15464718061594823,0.4219832735961768,High_CNV,High_CNV_vs_Low_CNV,False
TAF1,1.9606062,0.6335267,0.049924980591570155,0.1546597936816609,0.06523297491039426,High_CNV,High_CNV_vs_Low_CNV,False
LCLAT1,1.9604377,1.0077422,0.04994465362717696,0.15469546889423666,0.043249701314217445,High_CNV,High_CNV_vs_Low_CNV,False
UBL5,1.9599595,-0.031848516,0.05000051790961075,0.15481793014788045,0.7249701314217444,High_CNV,High_CNV_vs_Low_CNV,False
PAQR7,1.9583566,2.368844,0.050188178586147165,0.15532290451811404,0.02986857825567503,High_CNV,High_CNV_vs_Low_CNV,False
ZNF514,1.958343,0.9866729,0.05018978050062545,0.15532290451811404,0.04778972520908005,High_CNV,High_CNV_vs_Low_CNV,False
CACNB1,1.958211,2.2849138,0.050205267883559064,0.15532290451811404,0.02915173237753883,High_CNV,High_CNV_vs_Low_CNV,False
ZNF280D,1.9581472,0.42197934,0.05021274598473805,0.15532290451811404,0.0989247311827957,High_CNV,High_CNV_vs_Low_CNV,False
KIAA1958,1.9566536,2.0674152,0.05038821455734678,0.15581485228763767,0.031780167264038234,High_CNV,High_CNV_vs_Low_CNV,False
UCHL5,1.9559796,0.352833,0.050467557477968134,0.15603476158618612,0.11827956989247312,High_CNV,High_CNV_vs_Low_CNV,False
HNRNPA3,1.9553057,0.111041956,0.050547005060162895,0.15622945745860323,0.5433691756272402,High_CNV,High_CNV_vs_Low_CNV,False
GEM,1.9550916,0.5737088,0.05057225694813811,0.15628203568868165,0.07192353643966547,High_CNV,High_CNV_vs_Low_CNV,False
HIBADH,1.9544085,0.42916557,0.05065291878434414,0.1564803070117424,0.14886499402628434,High_CNV,High_CNV_vs_Low_CNV,False
NR2C1,1.9542491,0.80207276,0.0506717553800858,0.15651300338490673,0.061409796893667865,High_CNV,High_CNV_vs_Low_CNV,False
LIMD1,1.9534796,0.59108096,0.050762791824857365,0.15676866096049827,0.07096774193548387,High_CNV,High_CNV_vs_Low_CNV,False
SLC10A3,1.9528649,0.37535235,0.05083561164085345,0.15696798677446852,0.12043010752688173,High_CNV,High_CNV_vs_Low_CNV,False
KCNQ5,1.9520816,1.6027772,0.050928516212831065,0.1571897597581307,0.031780167264038234,High_CNV,High_CNV_vs_Low_CNV,False
DFFA,1.951781,0.32377762,0.05096420337238448,0.15726262885734976,0.14528076463560335,High_CNV,High_CNV_vs_Low_CNV,False
REPS2,1.9515625,1.6035469,0.05099017082225704,0.1573171611589564,0.032735961768219836,High_CNV,High_CNV_vs_Low_CNV,False
EPB41L1,1.9512573,0.76577365,0.051026435580752386,0.15740344027146536,0.08124253285543608,High_CNV,High_CNV_vs_Low_CNV,False
NUP85,1.9503057,0.65936965,0.05113969877383801,0.1577271730762462,0.06977299880525686,High_CNV,High_CNV_vs_Low_CNV,False
TRIM32,1.9501691,1.4267559,0.05115597391217023,0.15775171467387128,0.03393070489844684,High_CNV,High_CNV_vs_Low_CNV,False
PLCB1,1.9499277,1.4361695,0.05118473725509802,0.15781475240496406,0.03225806451612903,High_CNV,High_CNV_vs_Low_CNV,False
SPATA18,1.9493585,2.7918453,0.051252628959448446,0.15797271383324227,0.031780167264038234,High_CNV,High_CNV_vs_Low_CNV,False
MAML2,1.9492583,0.3773827,0.05126458569804962,0.1579838914142852,0.13333333333333333,High_CNV,High_CNV_vs_Low_CNV,False
BACH2,1.9489486,1.4423751,0.05130155765509477,0.15807214312410597,0.03464755077658303,High_CNV,High_CNV_vs_Low_CNV,False
PXN-AS1,1.9486208,1.3209713,0.05134072876056365,0.15816714115401068,0.03655913978494624,High_CNV,High_CNV_vs_Low_CNV,False
ZBTB8A,1.9484932,1.1466032,0.05135596872833741,0.15817444213229798,0.042054958183990444,High_CNV,High_CNV_vs_Low_CNV,False
FAM20B,1.9484614,0.56515014,0.051359779311926756,0.15817444213229798,0.07789725209080048,High_CNV,High_CNV_vs_Low_CNV,False
ZNF529,1.9480379,0.7971474,0.05141042810141613,0.1582851986251054,0.052568697729988054,High_CNV,High_CNV_vs_Low_CNV,False
HIPK3,1.9479514,0.29318443,0.05142078084520297,0.1582851986251054,0.14360812425328554,High_CNV,High_CNV_vs_Low_CNV,False
CTU1,1.9479514,0.75623167,0.05142078084520297,0.1582851986251054,0.05065710872162485,High_CNV,High_CNV_vs_Low_CNV,False
DHRS3,1.9478284,0.35443753,0.05143549564081058,0.15830479955014162,0.2176821983273596,High_CNV,High_CNV_vs_Low_CNV,False
SPAG6,1.9468539,3.4984603,0.05155224874123776,0.15861265369525862,0.02843488649940263,High_CNV,High_CNV_vs_Low_CNV,False
CCDC157,1.9461254,1.2127999,0.0516396856152189,0.15883013910032864,0.04109916367980884,High_CNV,High_CNV_vs_Low_CNV,False
AQP4,1.9454651,2.3671525,0.05171903244500728,0.1590483947331868,0.032974910394265235,High_CNV,High_CNV_vs_Low_CNV,False
DMRTA2,1.9442083,4.2623143,0.051870346944648135,0.15946200839767416,0.025328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
SMPD1,1.943507,0.33578017,0.05195493691239635,0.15967029307139796,0.12544802867383512,High_CNV,High_CNV_vs_Low_CNV,False
LRRC8E,1.9431517,3.153319,0.05199782518940452,0.15977620782842783,0.026762246117084828,High_CNV,High_CNV_vs_Low_CNV,False
COPB1,1.9424278,0.25317675,0.052085343011496345,0.16001920139527429,0.21529271206690562,High_CNV,High_CNV_vs_Low_CNV,False
MYCBPAP,1.941986,2.710265,0.05213879487113667,0.16013153760827645,0.02867383512544803,High_CNV,High_CNV_vs_Low_CNV,False
AGAP2-AS1,1.940629,2.4103024,0.05230329485413997,0.16058474775923012,0.02962962962962963,High_CNV,High_CNV_vs_Low_CNV,False
PINK1,1.9401053,0.41597125,0.05236689234279037,0.16070196007783485,0.12903225806451613,High_CNV,High_CNV_vs_Low_CNV,False
NACC2,1.9376417,0.60134435,0.05266694526265222,0.16151821101329228,0.07311827956989247,High_CNV,High_CNV_vs_Low_CNV,False
SLC35B1,1.9361482,0.32087448,0.052849561526275866,0.16197348648122523,0.23273596176821984,High_CNV,High_CNV_vs_Low_CNV,False
SLC19A2,1.9360752,0.7519218,0.05285848315603173,0.1619746539108324,0.07120669056152927,High_CNV,High_CNV_vs_Low_CNV,False
ZNF830,1.935283,0.4258781,0.05295558717476145,0.16224599527776265,0.12974910394265232,High_CNV,High_CNV_vs_Low_CNV,False
SETD1A,1.9341946,0.82235503,0.0530892086299086,0.16262911349801595,0.05065710872162485,High_CNV,High_CNV_vs_Low_CNV,False
ABCC4,1.9319769,1.3195056,0.05336235521646653,0.1634130577555769,0.03918757467144564,High_CNV,High_CNV_vs_Low_CNV,False
SLC35C1,1.9309751,0.4494348,0.05348613227692337,0.16373922496075088,0.08888888888888889,High_CNV,High_CNV_vs_Low_CNV,False
SPRED2,1.9290444,0.4686123,0.053725360812984686,0.16437410400408356,0.07311827956989247,High_CNV,High_CNV_vs_Low_CNV,False
USP19,1.9290216,0.71013427,0.05372818722495724,0.16437410400408356,0.06188769414575866,High_CNV,High_CNV_vs_Low_CNV,False
ACTA2,1.9288212,1.3253326,0.05375306500376769,0.16439717429389683,0.11182795698924732,High_CNV,High_CNV_vs_Low_CNV,False
CCDC181,1.9276918,4.2255344,0.05389346513837627,0.16479999457421896,0.026762246117084828,High_CNV,High_CNV_vs_Low_CNV,False
OSBPL5,1.9274824,1.1109316,0.05391954072523769,0.1648531500651512,0.04229390681003584,High_CNV,High_CNV_vs_Low_CNV,False
ARHGAP39,1.9270998,4.1134987,0.05396718418800658,0.1649722192336468,0.026762246117084828,High_CNV,High_CNV_vs_Low_CNV,False
KCTD6,1.9269359,0.7744053,0.05398761356876538,0.1650080727367664,0.04683393070489845,High_CNV,High_CNV_vs_Low_CNV,False
IFT88,1.9263667,1.1481096,0.05405859904240618,0.16517179488307288,0.05304659498207885,High_CNV,High_CNV_vs_Low_CNV,False
LPP,1.9259387,0.27639252,0.054112031418486806,0.16529742987246523,0.26833930704898445,High_CNV,High_CNV_vs_Low_CNV,False
WDR91,1.9258977,0.7107486,0.05411714959547254,0.16529742987246523,0.057586618876941456,High_CNV,High_CNV_vs_Low_CNV,False
PCSK4,1.9240944,3.1674213,0.05434274966748559,0.16590635020023572,0.026762246117084828,High_CNV,High_CNV_vs_Low_CNV,False
CYP2J2,1.9239578,3.0976508,0.0543598725086278,0.1659319140714834,0.026045400238948625,High_CNV,High_CNV_vs_Low_CNV,False
PGAP3,1.9234842,0.96014214,0.05441926654509192,0.16608648053229294,0.04946236559139785,High_CNV,High_CNV_vs_Low_CNV,False
ZNF282,1.9233886,0.6722039,0.05443126613896101,0.16609637366458496,0.05185185185185185,High_CNV,High_CNV_vs_Low_CNV,False
SERPINE2,1.9230744,1.1914394,0.05447070891867905,0.16618999270314483,0.03847072879330944,High_CNV,High_CNV_vs_Low_CNV,False
GPBP1L1,1.9219451,0.28606603,0.05461267117788918,0.16659631798112728,0.182078853046595,High_CNV,High_CNV_vs_Low_CNV,False
PAQR8,1.9217219,0.94292,0.05464075665131761,0.16665518653783185,0.04635603345280764,High_CNV,High_CNV_vs_Low_CNV,False
HOXD1,1.9202056,2.4470775,0.0548319425192198,0.16718453213456647,0.027718040621266427,High_CNV,High_CNV_vs_Low_CNV,False
KIF19,1.9200188,2.007098,0.054855520442866894,0.1672295362801753,0.031780167264038234,High_CNV,High_CNV_vs_Low_CNV,False
ATXN7,1.9191536,0.22252996,0.05496489438530939,0.16753603696840125,0.16750298685782558,High_CNV,High_CNV_vs_Low_CNV,False
SOCS4,1.9189988,0.5358512,0.054984485731322835,0.167568820809021,0.07646356033452807,High_CNV,High_CNV_vs_Low_CNV,False
PARD3B,1.9188167,1.9728974,0.0550075418271631,0.16761215147046082,0.030107526881720432,High_CNV,High_CNV_vs_Low_CNV,False
CCDC17,1.9183203,2.7186244,0.055070410600097944,0.16769594364657314,0.034169653524492236,High_CNV,High_CNV_vs_Low_CNV,False
CKAP5,1.9178057,0.6363597,0.05513564971179317,0.16786765079212673,0.08124253285543608,High_CNV,High_CNV_vs_Low_CNV,False
MYBL2,1.9169769,1.5086101,0.055240860533753405,0.16816098234713217,0.03751493428912784,High_CNV,High_CNV_vs_Low_CNV,False
ARHGAP21,1.916007,0.546285,0.05536420434803645,0.16850941028093583,0.08817204301075268,High_CNV,High_CNV_vs_Low_CNV,False
KRT86,1.9145088,0.87324613,0.0555551723198863,0.16900927864078338,0.043249701314217445,High_CNV,High_CNV_vs_Low_CNV,False
ZNF446,1.9142447,1.2042636,0.05558889524843788,0.16908474713498386,0.04109916367980884,High_CNV,High_CNV_vs_Low_CNV,False
POLK,1.9136208,0.36993617,0.05566861885950871,0.16930008926725187,0.12186379928315412,High_CNV,High_CNV_vs_Low_CNV,False
TNRC6C,1.913507,0.47076032,0.05568317723608792,0.16931721280782547,0.1037037037037037,High_CNV,High_CNV_vs_Low_CNV,False
NDC1,1.9121363,0.773724,0.0558587092190594,0.16982372881363603,0.05089605734767025,High_CNV,High_CNV_vs_Low_CNV,False
ERAL1,1.911731,0.36636052,0.05591069890369842,0.16995454475214625,0.0984468339307049,High_CNV,High_CNV_vs_Low_CNV,False
SLC27A2,1.9111983,1.5294899,0.05597910620452022,0.17013521621293687,0.03201911589008363,High_CNV,High_CNV_vs_Low_CNV,False
MESP2,1.9077739,23.5871,0.05642044960605514,0.1714287880358169,0.024133811230585424,High_CNV,High_CNV_vs_Low_CNV,False
ATG4D,1.9069861,0.58197427,0.05652239085462647,0.1717038511225358,0.08148148148148149,High_CNV,High_CNV_vs_Low_CNV,False
CHST6,1.9068904,4.200105,0.05653477565374016,0.17171396865361663,0.025567502986857827,High_CNV,High_CNV_vs_Low_CNV,False
XDH,1.9066354,4.768299,0.05656781282759212,0.1717868006845932,0.024611708482676225,High_CNV,High_CNV_vs_Low_CNV,False
STRA6,1.9061117,3.9448495,0.056635707405569,0.1719654484384592,0.025328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
BRMS1L,1.9056108,1.0502934,0.05670071349218467,0.1721352699502613,0.043010752688172046,High_CNV,High_CNV_vs_Low_CNV,False
PTBP2,1.9051874,1.1034182,0.056755721612331285,0.1722746895611176,0.03894862604540024,High_CNV,High_CNV_vs_Low_CNV,False
INTS5,1.9036937,0.64539796,0.056950083365801735,0.17283698688309007,0.05471923536439666,High_CNV,High_CNV_vs_Low_CNV,False
WASF1,1.9032247,2.728087,0.05701123182652605,0.17294494629118473,0.02724014336917563,High_CNV,High_CNV_vs_Low_CNV,False
DOC2A,1.903211,2.4712496,0.05701301366794025,0.17294494629118473,0.028912783751493427,High_CNV,High_CNV_vs_Low_CNV,False
FAXDC2,1.9022274,1.3056899,0.057141428055702694,0.17330676204644196,0.04372759856630824,High_CNV,High_CNV_vs_Low_CNV,False
PRICKLE2,1.901253,2.1596186,0.057268890583783476,0.17363781133836187,0.02795698924731183,High_CNV,High_CNV_vs_Low_CNV,False
TBC1D14,1.9009751,0.50254214,0.057305266638916746,0.17372032957273914,0.07096774193548387,High_CNV,High_CNV_vs_Low_CNV,False
CDKN2C,1.9003057,0.4276634,0.05739300592216051,0.17393794585343525,0.0941457586618877,High_CNV,High_CNV_vs_Low_CNV,False
SLC51A,1.9002875,1.863132,0.05739539494599514,0.17393794585343525,0.02986857825567503,High_CNV,High_CNV_vs_Low_CNV,False
FAM111B,1.8999962,2.0376565,0.0574336305751429,0.17402601116114155,0.02986857825567503,High_CNV,High_CNV_vs_Low_CNV,False
MPV17L,1.899477,1.9079992,0.05750179025437569,0.17420470482016534,0.03225806451612903,High_CNV,High_CNV_vs_Low_CNV,False
CLSTN3,1.8990489,0.94124573,0.057558042675366634,0.1743472734927852,0.03966547192353644,High_CNV,High_CNV_vs_Low_CNV,False
B4GALT3,1.8984479,0.30315822,0.05763711266560901,0.17455462533425808,0.12497013142174432,High_CNV,High_CNV_vs_Low_CNV,False
PTDSS2,1.8983886,0.8607175,0.057644904743920825,0.17455462533425808,0.04994026284348865,High_CNV,High_CNV_vs_Low_CNV,False
FBN1,1.8978058,1.9820423,0.05772167351812526,0.17473129102493945,0.037037037037037035,High_CNV,High_CNV_vs_Low_CNV,False
GCLC,1.8973002,0.6852676,0.05778831522690772,0.17490510665150094,0.07813620071684588,High_CNV,High_CNV_vs_Low_CNV,False
ELAVL1,1.897018,0.29068565,0.05782556635271679,0.17498992594212126,0.22078853046594982,High_CNV,High_CNV_vs_Low_CNV,False
RTKN2,1.8960844,1.4375286,0.05794887752142654,0.1753351088375645,0.04181600955794504,High_CNV,High_CNV_vs_Low_CNV,False
IFI44L,1.8957156,0.3268297,0.057997660666863085,0.17545471918121847,0.23966547192353643,High_CNV,High_CNV_vs_Low_CNV,False
TELO2,1.8955562,0.4704718,0.05801875036055171,0.17549052640954754,0.07526881720430108,High_CNV,High_CNV_vs_Low_CNV,False
WDR11,1.8944998,0.38160345,0.05815870608417814,0.17583155000288972,0.12019115890083631,High_CNV,High_CNV_vs_Low_CNV,False
PUS3,1.8944952,0.6886901,0.058159309948227114,0.17583155000288972,0.06332138590203107,High_CNV,High_CNV_vs_Low_CNV,False
OTUD3,1.8943495,1.3727695,0.05817863634862128,0.1758619442702586,0.037037037037037035,High_CNV,High_CNV_vs_Low_CNV,False
FAM222B,1.8933158,0.42314893,0.058315886236808674,0.17624873027586876,0.08793309438470728,High_CNV,High_CNV_vs_Low_CNV,False
AVIL,1.8931974,1.4422362,0.058331623643050966,0.17626820305775362,0.034408602150537634,High_CNV,High_CNV_vs_Low_CNV,False
YEATS2,1.8926145,0.7355287,0.058409151551974736,0.17644625026811098,0.05280764635603345,High_CNV,High_CNV_vs_Low_CNV,False
INPP5A,1.8923367,1.312611,0.058446128549639854,0.17652983404107658,0.03464755077658303,High_CNV,High_CNV_vs_Low_CNV,False
TMEM161B,1.8914397,0.6849322,0.058565678885431086,0.17677830655136093,0.056630824372759854,High_CNV,High_CNV_vs_Low_CNV,False
UBE2C,1.8898596,0.718229,0.05877675130298275,0.17737734697041327,0.04874551971326165,High_CNV,High_CNV_vs_Low_CNV,False
ZNF268,1.8881382,0.6847027,0.05900739874765544,0.17799830081903695,0.056630824372759854,High_CNV,High_CNV_vs_Low_CNV,False
DNAJC16,1.8876054,0.50660986,0.059078941709821635,0.17815743830923314,0.06379928315412187,High_CNV,High_CNV_vs_Low_CNV,False
CCDC148,1.8870635,3.5593948,0.0591517814714128,0.1783487338005316,0.026045400238948625,High_CNV,High_CNV_vs_Low_CNV,False
KLC4,1.8868176,0.82047915,0.059184859386723125,0.1784201014575114,0.052568697729988054,High_CNV,High_CNV_vs_Low_CNV,False
ZMYND11,1.8865626,0.33770287,0.05921917862416314,0.178495187954109,0.11373954599761052,High_CNV,High_CNV_vs_Low_CNV,False
RPS28,1.885925,-0.032824393,0.05930504898164647,0.1787256084438146,0.9813620071684588,High_CNV,High_CNV_vs_Low_CNV,False
PIH1D2,1.8857248,2.587161,0.05933205813982556,0.17877859590432027,0.02939068100358423,High_CNV,High_CNV_vs_Low_CNV,False
KHDRBS3,1.8855062,2.5998404,0.0593615343169632,0.1788389989390321,0.028912783751493427,High_CNV,High_CNV_vs_Low_CNV,False
REC8,1.8850143,0.6313727,0.059427900146524146,0.17901050290324497,0.07264038231780168,High_CNV,High_CNV_vs_Low_CNV,False
AKTIP,1.8841628,0.3653601,0.05954295693341483,0.17930012356973837,0.08721624850657109,High_CNV,High_CNV_vs_Low_CNV,False
PLP2,1.8839624,0.11236183,0.05957005596034561,0.17935324833909425,0.5328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
STK36,1.8828104,2.1944227,0.05972607400002423,0.17979444339848563,0.02962962962962963,High_CNV,High_CNV_vs_Low_CNV,False
COQ6,1.8804424,0.56665134,0.06004780785093382,0.18073427644706552,0.07502986857825568,High_CNV,High_CNV_vs_Low_CNV,False
RAD21,1.8801055,0.23939826,0.060093709647476186,0.18081877501068103,0.24922341696535244,High_CNV,High_CNV_vs_Low_CNV,False
OBSCN,1.8800963,1.7929208,0.060094950640249015,0.18081877501068103,0.02915173237753883,High_CNV,High_CNV_vs_Low_CNV,False
MBD5,1.8791355,0.5417827,0.06022599480619202,0.1811168364372544,0.06212664277180406,High_CNV,High_CNV_vs_Low_CNV,False
CWC15,1.87909,0.23317082,0.06023221130555041,0.1811168364372544,0.35722819593787336,High_CNV,High_CNV_vs_Low_CNV,False
CPAMD8,1.8786846,1.6998962,0.06028756158911439,0.18124263771068624,0.03225806451612903,High_CNV,High_CNV_vs_Low_CNV,False
OSBPL7,1.8786436,0.8453574,0.06029316115564036,0.18124263771068624,0.03847072879330944,High_CNV,High_CNV_vs_Low_CNV,False
FAM98C,1.8783295,0.50333464,0.06033610549107277,0.18134298583806577,0.12520908004778972,High_CNV,High_CNV_vs_Low_CNV,False
CD47,1.8760709,0.17681538,0.06064555359759341,0.18224416478820457,0.46714456391875747,High_CNV,High_CNV_vs_Low_CNV,False
CLASRP,1.8754379,0.2872302,0.06073250948479144,0.18247655931227338,0.10943847072879331,High_CNV,High_CNV_vs_Low_CNV,False
HHAT,1.8747867,1.4389338,0.06082207548760561,0.18268778296205898,0.03608124253285543,High_CNV,High_CNV_vs_Low_CNV,False
ANKMY1,1.8746046,1.0545826,0.06084714849353296,0.18273415220583572,0.04802867383512545,High_CNV,High_CNV_vs_Low_CNV,False
ZDHHC21,1.8735162,0.31606337,0.060997138206746966,0.18312659903292008,0.09510155316606929,High_CNV,High_CNV_vs_Low_CNV,False
ZNF600,1.8734251,0.71329635,0.061009703522308154,0.18313533195640616,0.052329749103942655,High_CNV,High_CNV_vs_Low_CNV,False
MCM8,1.8699597,1.2607919,0.061489409083125335,0.1844585009904258,0.037037037037037035,High_CNV,High_CNV_vs_Low_CNV,False
STOX1,1.8695863,4.1907787,0.06154128464589633,0.1845557342361518,0.025328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
RNF183,1.8694087,5.401129,0.061565969881100795,0.1846005721415141,0.023894862604540025,High_CNV,High_CNV_vs_Low_CNV,False
SAA2,1.8691993,3.7701628,0.061595096335376215,0.18465871040158233,0.026284348864994027,High_CNV,High_CNV_vs_Low_CNV,False
ZMAT3,1.8688532,0.3201361,0.06164324329565414,0.1847738437019252,0.1065710872162485,High_CNV,High_CNV_vs_Low_CNV,False
PPP1R42,1.8686846,3.9509041,0.061666694536522876,0.1848126474900654,0.025089605734767026,High_CNV,High_CNV_vs_Low_CNV,False
ACOT11,1.8685572,1.1489,0.0616844463302302,0.1848126474900654,0.04062126642771804,High_CNV,High_CNV_vs_Low_CNV,False
ENOSF1,1.8684752,0.366414,0.06169586043118916,0.1848126474900654,0.14623655913978495,High_CNV,High_CNV_vs_Low_CNV,False
ATP2C2,1.8684206,3.859019,0.06170347080306231,0.1848126474900654,0.025567502986857827,High_CNV,High_CNV_vs_Low_CNV,False
YLPM1,1.8683751,0.33386344,0.06170981337320311,0.1848126474900654,0.12783751493428913,High_CNV,High_CNV_vs_Low_CNV,False
WDR36,1.8682703,0.52577406,0.06172440333256389,0.1848126474900654,0.06571087216248507,High_CNV,High_CNV_vs_Low_CNV,False
MIPOL1,1.8674142,3.316834,0.061843767477148454,0.18510900607736355,0.025328554360812425,High_CNV,High_CNV_vs_Low_CNV,False
BCOR,1.8674142,0.6886687,0.061843767477148454,0.18510900607736355,0.05041816009557945,High_CNV,High_CNV_vs_Low_CNV,False
RDH14,1.8673505,0.42877573,0.0618526639342079,0.18510900607736355,0.12855436081242533,High_CNV,High_CNV_vs_Low_CNV,False
ATF6B,1.8671774,0.20312493,0.061876816799826845,0.18515207172747175,0.23010752688172043,High_CNV,High_CNV_vs_Low_CNV,False
FAM98B,1.8664442,0.48362398,0.061979235287140465,0.18542927862764141,0.07048984468339307,High_CNV,High_CNV_vs_Low_CNV,False
RRN3,1.8658932,0.4369353,0.06205630048735821,0.1856305581613168,0.0994026284348865,High_CNV,High_CNV_vs_Low_CNV,False
BCS1L,1.8656747,0.79230756,0.06208689376399421,0.18568188904823038,0.05686977299880526,High_CNV,High_CNV_vs_Low_CNV,False
PARP8,1.8655609,0.3669287,0.06210283270408253,0.18568188904823038,0.11660692951015532,High_CNV,High_CNV_vs_Low_CNV,False
WWP1,1.8650417,0.33510825,0.062175557195795456,0.18585027027568754,0.08530465949820788,High_CNV,High_CNV_vs_Low_CNV,False
SHMT2,1.865019,0.23537138,0.062178748478736494,0.18585027027568754,0.13620071684587814,High_CNV,High_CNV_vs_Low_CNV,False
FGFR1,1.8643359,0.9543623,0.06227455000091685,0.18610728660059692,0.06905615292712067,High_CNV,High_CNV_vs_Low_CNV,False
LARP1,1.864213,0.28725323,0.06229180723619158,0.18612952957844228,0.25041816009557943,High_CNV,High_CNV_vs_Low_CNV,False
STX17,1.8641127,0.30876058,0.06230587161200824,0.18614222670474737,0.09056152927120668,High_CNV,High_CNV_vs_Low_CNV,False
UNC5CL,1.8637576,2.2148297,0.062355757385716436,0.1862619213766124,0.02724014336917563,High_CNV,High_CNV_vs_Low_CNV,False
FLYWCH1,1.8630791,0.54370356,0.06245114384354507,0.18651747133745392,0.06308243727598567,High_CNV,High_CNV_vs_Low_CNV,False
CDK5RAP1,1.8619543,0.48142892,0.06260953354348721,0.1869316441518002,0.09247311827956989,High_CNV,High_CNV_vs_Low_CNV,False
JRKL,1.8580608,1.3154305,0.06316037283765295,0.18848267675898087,0.03632019115890084,High_CNV,High_CNV_vs_Low_CNV,False
SOCS3,1.8580017,0.29966465,0.06316877898655852,0.18848267675898087,0.3034647550776583,High_CNV,High_CNV_vs_Low_CNV,False
DEK,1.857314,0.122223735,0.06326648740358988,0.18874452314127452,0.5235364396654719,High_CNV,High_CNV_vs_Low_CNV,False
BROX,1.8566446,0.2851692,0.06336172746386202,0.1889989244026649,0.17491039426523297,High_CNV,High_CNV_vs_Low_CNV,False
STK35,1.8542539,0.70714116,0.06370283813376491,0.18995009077896402,0.05137395459976105,High_CNV,High_CNV_vs_Low_CNV,False
METTL13,1.8541993,0.5599371,0.06371065264671712,0.18995009077896402,0.07335722819593787,High_CNV,High_CNV_vs_Low_CNV,False
CENPH,1.8533888,0.5289529,0.06382666093724895,0.1902295827793624,0.08315412186379928,High_CNV,High_CNV_vs_Low_CNV,False
GTF2IRD2B,1.8533341,1.243509,0.06383448799408711,0.1902295827793624,0.03942652329749104,High_CNV,High_CNV_vs_Low_CNV,False
ALG6,1.8527968,0.6758676,0.06391149628550476,0.19039923453575208,0.05806451612903226,High_CNV,High_CNV_vs_Low_CNV,False
RPH3AL,1.8525645,1.1545235,0.06394480326760806,0.19046853996704677,0.044922341696535244,High_CNV,High_CNV_vs_Low_CNV,False
ABI3BP,1.8517767,1.0446335,0.06405789257481255,0.19074547537781755,0.04253285543608124,High_CNV,High_CNV_vs_Low_CNV,False
DDX6,1.851335,0.2589542,0.06412137325527274,0.19090452806691482,0.26738351254480286,High_CNV,High_CNV_vs_Low_CNV,False
OSBPL6,1.8511437,3.8936334,0.06414887584510912,0.19095643233440504,0.025806451612903226,High_CNV,High_CNV_vs_Low_CNV,False
RNASEH2A,1.8507794,0.37268808,0.06420128867443052,0.1910824607204292,0.11804062126642771,High_CNV,High_CNV_vs_Low_CNV,False
GORAB,1.8504516,0.97193176,0.0642484904450083,0.19119294230183312,0.04659498207885305,High_CNV,High_CNV_vs_Low_CNV,False
CACTIN,1.8494998,1.050315,0.0643856690048461,0.19157110333807756,0.03918757467144564,High_CNV,High_CNV_vs_Low_CNV,False
NMRK1,1.8489808,0.3297577,0.06446059551860653,0.1917639520016271,0.17467144563918757,High_CNV,High_CNV_vs_Low_CNV,False
ZNF599,1.8486346,1.2980529,0.06451058649856675,0.1918798785066638,0.04396654719235364,High_CNV,High_CNV_vs_Low_CNV,False
MERTK,1.8482567,1.0561184,0.06456521846078438,0.19198484918607334,0.03751493428912784,High_CNV,High_CNV_vs_Low_CNV,False
SYTL3,1.8470454,0.36533374,0.0647405613527688,0.19244588496163956,0.15101553166069295,High_CNV,High_CNV_vs_Low_CNV,False
REXO4,1.8469543,0.33646175,0.06475376089571762,0.19245495618042385,0.11923536439665472,High_CNV,High_CNV_vs_Low_CNV,False
UTP6,1.8464853,0.43871868,0.06482177371188388,0.19262690981602598,0.12927120669056152,High_CNV,High_CNV_vs_Low_CNV,False
FTSJ1,1.8462303,0.4410018,0.06485877628054192,0.19270667274956563,0.09701314217443249,High_CNV,High_CNV_vs_Low_CNV,False
BDH1,1.8455108,0.38414887,0.06496327034157302,0.19295668316803954,0.1053763440860215,High_CNV,High_CNV_vs_Low_CNV,False
CCDC180,1.8448778,2.1103384,0.06505531345825048,0.19319981517941126,0.02986857825567503,High_CNV,High_CNV_vs_Low_CNV,False
DSEL,1.8446274,1.8139372,0.06509176308763616,0.19327779661140126,0.03249701314217443,High_CNV,High_CNV_vs_Low_CNV,False
