names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,group,comparison,significant
MLLT10,-2.4288273,-0.15216628,0.01514774303155132,0.060150114445848155,0.13958333333333334,Cancer,Cancer_vs_Normal,False
PTBP1,-2.429698,-0.033937946,0.015111404597810124,0.06003095689096544,0.28098958333333335,Cancer,Cancer_vs_Normal,False
THUMPD3-AS1,-2.429712,-0.055895966,0.015110823807429981,0.06003095689096544,0.17317708333333334,Cancer,Cancer_vs_Normal,False
CYP3A5,-2.4315927,-2.429717,0.015032597351857205,0.05974291885540065,0.0046875,Cancer,Cancer_vs_Normal,False
NUP205,-2.4353752,-0.6641369,0.014876354610535648,0.059134367048586996,0.0375,Cancer,Cancer_vs_Normal,False
TRADD,-2.4357305,-0.0038131417,0.01486175364581925,0.05910110251477502,0.2643229166666667,Cancer,Cancer_vs_Normal,False
POLR3GL,-2.4365385,0.04144922,0.014828590623302922,0.05898159001068371,0.36354166666666665,Cancer,Cancer_vs_Normal,False
SCAP,-2.436636,-0.44512483,0.014824592602841427,0.05897805720849331,0.0765625,Cancer,Cancer_vs_Normal,False
PPFIBP1,-2.4369147,-1.5588331,0.014813174920801048,0.058948404846648636,0.017708333333333333,Cancer,Cancer_vs_Normal,False
GNAI2,-2.4387746,-0.1302251,0.014737160199934346,0.05866713752975543,0.49973958333333335,Cancer,Cancer_vs_Normal,False
HENMT1,-2.4392273,-0.24858162,0.01471870686045714,0.058618285512089384,0.07161458333333333,Cancer,Cancer_vs_Normal,False
VBP1,-2.4392622,0.012501499,0.014717288216733725,0.058618285512089384,0.22369791666666666,Cancer,Cancer_vs_Normal,False
CNPPD1,-2.439903,-0.115385324,0.014691206673574188,0.05853334759754925,0.15807291666666667,Cancer,Cancer_vs_Normal,False
CDK5RAP2,-2.4399517,-0.304922,0.01468922387721939,0.05853334759754925,0.06953125,Cancer,Cancer_vs_Normal,False
ANGEL2,-2.440544,-0.31854185,0.014665165880171234,0.058454155300009976,0.08567708333333333,Cancer,Cancer_vs_Normal,False
SF3A2,-2.440913,-0.039268766,0.014650182597733786,0.058406708632756196,0.09765625,Cancer,Cancer_vs_Normal,False
PISD,-2.4414704,-0.5349409,0.014627591879653512,0.058328906643740304,0.07135416666666666,Cancer,Cancer_vs_Normal,False
RSPRY1,-2.4430306,-0.34365,0.014564501160520731,0.05808954038049961,0.08098958333333334,Cancer,Cancer_vs_Normal,False
OTUD1,-2.44496,-0.10226125,0.01448681459699165,0.05779184662009816,0.19036458333333334,Cancer,Cancer_vs_Normal,False
PRPF19,-2.445162,-0.17415267,0.014478702514807444,0.05777163753278417,0.12473958333333333,Cancer,Cancer_vs_Normal,False
LRRC23,-2.4488401,-1.0376066,0.01433170545340389,0.05720917573643543,0.035416666666666666,Cancer,Cancer_vs_Normal,False
SLMAP,-2.4489307,-0.1647148,0.014328102873144557,0.05720683599772348,0.1171875,Cancer,Cancer_vs_Normal,False
MCCC2,-2.449453,-0.23131913,0.014307334350204039,0.057135943556879266,0.08515625,Cancer,Cancer_vs_Normal,False
MRPS11,-2.449871,0.061815582,0.014290738656451779,0.05708168884153496,0.21484375,Cancer,Cancer_vs_Normal,False
WDR48,-2.4504771,-0.33579484,0.014266705064371636,0.056997695712198884,0.06302083333333333,Cancer,Cancer_vs_Normal,False
CXorf38,-2.451076,-0.23398739,0.014242982772661816,0.056914911142758394,0.10546875,Cancer,Cancer_vs_Normal,False
NCOA1,-2.4516265,-0.16055007,0.014221222038600998,0.05683993170960336,0.14505208333333333,Cancer,Cancer_vs_Normal,False
ZSCAN16-AS1,-2.4540923,-0.047128342,0.014124071723815478,0.05646353715053974,0.2552083333333333,Cancer,Cancer_vs_Normal,False
TSN,-2.4556038,-0.102982536,0.014064809089269168,0.05625033833361236,0.15859375,Cancer,Cancer_vs_Normal,False
GPBAR1,-2.4557989,-1.2657897,0.014057178305411712,0.056231678245545896,0.018489583333333334,Cancer,Cancer_vs_Normal,False
MYLK,-2.4571016,-2.0023575,0.01400630919549014,0.05604001136971951,0.013541666666666667,Cancer,Cancer_vs_Normal,False
PARVA,-2.457227,-1.8475183,0.014001421286983555,0.05603227573488988,0.017708333333333333,Cancer,Cancer_vs_Normal,False
FAM229B,-2.4575682,-1.848359,0.01398812294122778,0.055990872009367844,0.022135416666666668,Cancer,Cancer_vs_Normal,False
PEX13,-2.4579027,-0.48172835,0.013975106801657231,0.055950580640369306,0.06692708333333333,Cancer,Cancer_vs_Normal,False
SYF2,-2.4591355,-0.0862389,0.013927202141277413,0.05577056347325299,0.5244791666666667,Cancer,Cancer_vs_Normal,False
ESCO1,-2.4605427,-0.26699048,0.013872708463364879,0.055564079410288264,0.07942708333333333,Cancer,Cancer_vs_Normal,False
GPRC5C,-2.4607377,-1.4012916,0.01386516975938471,0.055556400056509955,0.035416666666666666,Cancer,Cancer_vs_Normal,False
DKC1,-2.4617617,-0.08345755,0.013825650876436533,0.05541070770744269,0.13489583333333333,Cancer,Cancer_vs_Normal,False
YDJC,-2.4619427,-0.108286366,0.013818671502927466,0.05539444198964689,0.1,Cancer,Cancer_vs_Normal,False
AP1G2,-2.4623606,-0.22627819,0.013802577128926326,0.055341622674437166,0.07786458333333333,Cancer,Cancer_vs_Normal,False
VPS13D,-2.4626603,-0.37177154,0.013791053011897588,0.05530710940381429,0.06927083333333334,Cancer,Cancer_vs_Normal,False
RMND5A,-2.4636981,-0.30590558,0.01375118631042188,0.055158893480784885,0.07447916666666667,Cancer,Cancer_vs_Normal,False
ZBED5,-2.4640324,-0.6098635,0.013738365038916619,0.05511912269157048,0.06276041666666667,Cancer,Cancer_vs_Normal,False
FTSJ1,-2.464123,-0.43124068,0.013734894428590307,0.05511685840842471,0.06510416666666667,Cancer,Cancer_vs_Normal,False
C5orf24,-2.4655092,-0.25650197,0.013681863958698241,0.05492729677745812,0.14453125,Cancer,Cancer_vs_Normal,False
RGS16,-2.4661014,-0.68206686,0.013659267929173751,0.054848193156210076,0.06015625,Cancer,Cancer_vs_Normal,False
VPS8,-2.466986,-0.16957489,0.013625568221358885,0.05472446025372115,0.11328125,Cancer,Cancer_vs_Normal,False
LYPD5,-2.4675362,-2.8797226,0.01360464248334117,0.054651989980208704,0.00625,Cancer,Cancer_vs_Normal,False
MT1G,-2.4681354,-2.7766192,0.013581894845825636,0.05457216859133118,0.0078125,Cancer,Cancer_vs_Normal,False
FN3KRP,-2.4681354,-0.35693142,0.013581894845825636,0.05457216859133118,0.07786458333333333,Cancer,Cancer_vs_Normal,False
FAM184A,-2.4686718,-1.4831265,0.013561556293330779,0.05451354707567151,0.019270833333333334,Cancer,Cancer_vs_Normal,False
TTC14,-2.4690688,-0.14701223,0.013546517818477351,0.05446464075205066,0.159375,Cancer,Cancer_vs_Normal,False
SGCE,-2.4709773,-2.4606798,0.01347443306120644,0.054209296352520184,0.00859375,Cancer,Cancer_vs_Normal,False
KHNYN,-2.4719665,-0.36460343,0.013437208783873954,0.05409396403866897,0.06692708333333333,Cancer,Cancer_vs_Normal,False
COX16,-2.4720361,-0.42510423,0.013434590784432533,0.05409396403866897,0.0796875,Cancer,Cancer_vs_Normal,False
ASF1A,-2.4722035,-0.11063999,0.013428309424803147,0.05408109752418596,0.11302083333333333,Cancer,Cancer_vs_Normal,False
PLCB3,-2.4739866,-1.0581307,0.013361469576845704,0.05382333698489354,0.03333333333333333,Cancer,Cancer_vs_Normal,False
OSBPL10,-2.474091,-1.3695772,0.013357562315148895,0.053819028958317146,0.015885416666666666,Cancer,Cancer_vs_Normal,False
LAGE3,-2.4745648,0.06559361,0.013339862059081643,0.05375913386113119,0.23385416666666667,Cancer,Cancer_vs_Normal,False
GPATCH2,-2.4757073,-0.26417235,0.013297258474445302,0.05359883251176518,0.08776041666666666,Cancer,Cancer_vs_Normal,False
MAGI3,-2.4758744,-1.4473153,0.013291033902789764,0.053585131370409836,0.021614583333333333,Cancer,Cancer_vs_Normal,False
SF3B3,-2.4764943,-0.22627537,0.013267973596966715,0.05350353375855278,0.10026041666666667,Cancer,Cancer_vs_Normal,False
NRDC,-2.47678,0.024349973,0.013257362215508044,0.05347211280670141,0.2296875,Cancer,Cancer_vs_Normal,False
PTK7,-2.4772048,-1.3442218,0.01324158843557311,0.053419852091181455,0.021875,Cancer,Cancer_vs_Normal,False
ADI1,-2.4780548,-0.064367875,0.013210090645235715,0.053304121082318155,0.31927083333333334,Cancer,Cancer_vs_Normal,False
RUVBL1,-2.4780617,-0.1571678,0.01320983274057741,0.053304121082318155,0.09609375,Cancer,Cancer_vs_Normal,False
SH3BP4,-2.4801304,-1.7308712,0.013133431783142102,0.05301735499516602,0.012239583333333333,Cancer,Cancer_vs_Normal,False
ZNF330,-2.4805832,-0.07039286,0.013116763244599774,0.05296134020307318,0.1984375,Cancer,Cancer_vs_Normal,False
RGL2,-2.4807782,-0.5222458,0.013109588718120126,0.052943643534741944,0.07838541666666667,Cancer,Cancer_vs_Normal,False
WDR49,-2.4825823,-3.923637,0.013043388693262464,0.05268751151602186,0.002864583333333333,Cancer,Cancer_vs_Normal,False
PET100,-2.482882,-0.037225835,0.013032426620990602,0.05265444628612841,0.46979166666666666,Cancer,Cancer_vs_Normal,False
KLF7,-2.4831884,-0.4473043,0.01302121805266782,0.05262037084356387,0.08203125,Cancer,Cancer_vs_Normal,False
ZNF721,-2.4837039,-0.25127786,0.013002386506645137,0.05255546890420397,0.084375,Cancer,Cancer_vs_Normal,False
DENND4B,-2.4844563,-0.4232627,0.012974945864193265,0.05245573402567156,0.07578125,Cancer,Cancer_vs_Normal,False
CD99L2,-2.4847975,-0.7325173,0.012962512845796038,0.052416643096060096,0.048177083333333336,Cancer,Cancer_vs_Normal,False
HSD17B4,-2.4848602,-0.0890608,0.012960230376166976,0.052416643096060096,0.25104166666666666,Cancer,Cancer_vs_Normal,False
RAC2,-2.4859052,-0.12665564,0.012922241523164329,0.052276090120906886,0.5229166666666667,Cancer,Cancer_vs_Normal,False
MUC15,-2.4861488,-4.692441,0.01291339164502331,0.05225143429653661,0.002864583333333333,Cancer,Cancer_vs_Normal,False
JPH4,-2.4866784,-2.4251153,0.01289419322780947,0.05218488573738937,0.00625,Cancer,Cancer_vs_Normal,False
ANKMY2,-2.4880018,-0.72343606,0.012846307623686411,0.05201328439009667,0.04192708333333333,Cancer,Cancer_vs_Normal,False
GSR,-2.488141,-0.3217356,0.012841276198826935,0.05200401518487141,0.08671875,Cancer,Cancer_vs_Normal,False
MXRA7,-2.488406,-0.6168437,0.012831721295287788,0.05197641912967384,0.0578125,Cancer,Cancer_vs_Normal,False
CRYBG3,-2.4884267,-0.87644017,0.012830967228801385,0.05197641912967384,0.04244791666666667,Cancer,Cancer_vs_Normal,False
KLC1,-2.4884546,-0.17670882,0.012829961867815138,0.05197641912967384,0.12239583333333333,Cancer,Cancer_vs_Normal,False
PPIL2,-2.4907115,-0.29209116,0.012748758761566168,0.051673479357363196,0.07447916666666667,Cancer,Cancer_vs_Normal,False
RPS21,-2.4917772,-0.11506378,0.01271057120879805,0.051529709913393555,0.92734375,Cancer,Cancer_vs_Normal,False
LRRC28,-2.4920073,-0.1408855,0.012702347963484566,0.05150738275122617,0.07630208333333334,Cancer,Cancer_vs_Normal,False
F8A1,-2.4921603,-0.16988654,0.012696868416339147,0.05149617397687595,0.096875,Cancer,Cancer_vs_Normal,False
RPS6KA2,-2.4927037,-0.7442358,0.012677457786148467,0.05142844639878196,0.07447916666666667,Cancer,Cancer_vs_Normal,False
HDDC3,-2.4929266,-0.15379307,0.01266950205223544,0.051407168682209056,0.11536458333333334,Cancer,Cancer_vs_Normal,False
TMEM131,-2.493059,-0.2843663,0.012664780426499666,0.05139900723059408,0.11458333333333333,Cancer,Cancer_vs_Normal,False
MROH1,-2.4931216,-0.45603135,0.012662544410643161,0.05139900723059408,0.06770833333333333,Cancer,Cancer_vs_Normal,False
TMEM256,-2.495894,-0.060699917,0.012564011591019268,0.05102280081877525,0.346875,Cancer,Cancer_vs_Normal,False
RNASEH2A,-2.4961658,-0.3649223,0.012554392980619968,0.0509946590013831,0.07916666666666666,Cancer,Cancer_vs_Normal,False
SGMS1,-2.4966116,-0.12802461,0.012538622722273136,0.050941512409577984,0.12734375,Cancer,Cancer_vs_Normal,False
GK5,-2.4972732,-0.9094405,0.012515246086841451,0.050857433476954816,0.04010416666666667,Cancer,Cancer_vs_Normal,False
ALKBH6,-2.5000875,-0.5718888,0.01241626433124831,0.05047683880860111,0.0375,Cancer,Cancer_vs_Normal,False
TRAPPC6A,-2.5002964,-0.018934732,0.01240894193056608,0.05045788673095749,0.221875,Cancer,Cancer_vs_Normal,False
SURF6,-2.500596,-0.3169136,0.012398453159420756,0.050426048502769605,0.08802083333333334,Cancer,Cancer_vs_Normal,False
INPP1,-2.5016408,-0.49814555,0.012361925869748403,0.050309854961325846,0.06432291666666666,Cancer,Cancer_vs_Normal,False
RELA,-2.5016828,-0.16458927,0.012360466762909863,0.050309854961325846,0.1453125,Cancer,Cancer_vs_Normal,False
FAM110B,-2.50185,-1.5632666,0.0123546318609445,0.05030175896153122,0.015885416666666666,Cancer,Cancer_vs_Normal,False
S100P,-2.5027833,-1.8743759,0.012322098477321469,0.05021241891327926,0.011979166666666667,Cancer,Cancer_vs_Normal,False
ADNP2,-2.5041206,-0.45036328,0.012275615754711177,0.05003375301699924,0.051041666666666666,Cancer,Cancer_vs_Normal,False
CCZ1B,-2.5043228,-0.41353285,0.01226860844739943,0.05001594135961526,0.065625,Cancer,Cancer_vs_Normal,False
NSUN7,-2.5047615,-2.4765744,0.01225339788676493,0.04996467231186775,0.008072916666666667,Cancer,Cancer_vs_Normal,True
STRN3,-2.506078,-0.45681024,0.01220786640495269,0.049789717498909196,0.06588541666666667,Cancer,Cancer_vs_Normal,False
ARL13B,-2.5062175,-0.54998666,0.012203057040949403,0.04978080808380414,0.06354166666666666,Cancer,Cancer_vs_Normal,True
SNX19,-2.5068305,-0.42173892,0.012181915778335184,0.04970525661276394,0.07005208333333333,Cancer,Cancer_vs_Normal,False
GGT7,-2.5084882,-1.9121093,0.012124900773690975,0.04948326730644488,0.01484375,Cancer,Cancer_vs_Normal,True
HCFC1,-2.5087252,-0.22213385,0.012116775108014404,0.04946074901495764,0.10182291666666667,Cancer,Cancer_vs_Normal,False
LRP11,-2.5095122,-1.5219616,0.012089803882666644,0.0493612767782073,0.023177083333333334,Cancer,Cancer_vs_Normal,True
MDP1,-2.5097141,-0.8899409,0.012082890649727453,0.049343673809664326,0.027083333333333334,Cancer,Cancer_vs_Normal,True
ZNF37A,-2.5104177,-0.6108019,0.012058840871333618,0.049256066578686634,0.06171875,Cancer,Cancer_vs_Normal,True
CLCN4,-2.512208,-1.4344898,0.01199783613984062,0.04902800310107248,0.020572916666666666,Cancer,Cancer_vs_Normal,True
CAMKK2,-2.5123472,-0.51958793,0.01199310018376061,0.04902598653053527,0.05546875,Cancer,Cancer_vs_Normal,True
ATIC,-2.5141723,-0.03567941,0.011931212041233607,0.048787286839585026,0.15807291666666667,Cancer,Cancer_vs_Normal,False
SH3BP1,-2.5142071,0.060077995,0.011930033728326343,0.048787286839585026,0.14739583333333334,Cancer,Cancer_vs_Normal,False
ORC4,-2.5142767,-0.26572597,0.011927677412035652,0.048787286839585026,0.10130208333333333,Cancer,Cancer_vs_Normal,False
TMEM168,-2.5147505,-0.68017036,0.011911665401559086,0.04873888551037067,0.03958333333333333,Cancer,Cancer_vs_Normal,True
FNIP1,-2.5154262,-0.056542844,0.011888857723899627,0.04865606101289522,0.32578125,Cancer,Cancer_vs_Normal,False
PPP2CA,-2.5166035,0.0063288906,0.011849213128695609,0.04850427951342807,0.3390625,Cancer,Cancer_vs_Normal,False
SLC4A8,-2.517704,-1.5028514,0.011812255032038445,0.04836343192629731,0.016927083333333332,Cancer,Cancer_vs_Normal,True
NF1,-2.5184982,-0.25193104,0.011785652591424098,0.048264932281657964,0.11510416666666666,Cancer,Cancer_vs_Normal,False
INTS12,-2.5208943,-0.37012243,0.011705700368188049,0.047947863387189274,0.06770833333333333,Cancer,Cancer_vs_Normal,False
FADD,-2.5222735,-0.45495299,0.01165989984683822,0.047780899005031734,0.062239583333333334,Cancer,Cancer_vs_Normal,False
ABCF3,-2.5223362,-0.52740514,0.011657821787649339,0.047780899005031734,0.05416666666666667,Cancer,Cancer_vs_Normal,True
TP53RK,-2.5238268,-0.20105617,0.011608506853067774,0.047590863049812006,0.09166666666666666,Cancer,Cancer_vs_Normal,False
TMEM150A,-2.5240777,-0.44300407,0.011600229095388909,0.047567209685200146,0.08958333333333333,Cancer,Cancer_vs_Normal,False
SRBD1,-2.5249903,-0.5242694,0.011570151442533651,0.0474541354039037,0.06640625,Cancer,Cancer_vs_Normal,True
POLR2A,-2.5264878,-0.08589071,0.01152093732676843,0.04726250841491743,0.18984375,Cancer,Cancer_vs_Normal,False
VGLL4,-2.5271704,-0.35630295,0.011498566549551148,0.0471809421489047,0.11171875,Cancer,Cancer_vs_Normal,False
LY75,-2.527275,-0.3318579,0.011495145855109778,0.047177113426132206,0.06197916666666667,Cancer,Cancer_vs_Normal,False
KANSL1-AS1,-2.5301518,-0.19776005,0.011401316811643691,0.04680215873004818,0.07890625,Cancer,Cancer_vs_Normal,False
DLAT,-2.5318027,-0.40074188,0.011347780590011515,0.04659247865112977,0.0734375,Cancer,Cancer_vs_Normal,False
RAD54L2,-2.532165,-0.3873466,0.011336064145411311,0.04655445138971969,0.07135416666666666,Cancer,Cancer_vs_Normal,False
PSMD2,-2.5326247,-0.023661107,0.01132120874098462,0.04650351392089524,0.26119791666666664,Cancer,Cancer_vs_Normal,False
HES2,-2.5330706,-2.7648518,0.011306820009567743,0.04645447172475135,0.007291666666666667,Cancer,Cancer_vs_Normal,True
PEX26,-2.5332656,-0.5191417,0.011300530047079538,0.046438689565084165,0.06640625,Cancer,Cancer_vs_Normal,True
ZNF281,-2.5335023,-0.3220202,0.011292896412462785,0.04641737764680466,0.134375,Cancer,Cancer_vs_Normal,False
METAP1,-2.534206,-0.37732464,0.011270247023002953,0.04633432360530045,0.07786458333333333,Cancer,Cancer_vs_Normal,False
CMBL,-2.5351045,-1.1736454,0.011241377261076577,0.04624570927468922,0.03984375,Cancer,Cancer_vs_Normal,True
HDHD2,-2.5362122,-0.26790982,0.011205883970241434,0.04610969613704248,0.09791666666666667,Cancer,Cancer_vs_Normal,False
CACFD1,-2.5377934,-1.3657153,0.011155383636142957,0.04591185995213785,0.026822916666666665,Cancer,Cancer_vs_Normal,True
ANKRD49,-2.538483,-0.26012522,0.01113342263719063,0.04583142181773829,0.08645833333333333,Cancer,Cancer_vs_Normal,False
ASS1,-2.5388103,-1.6401478,0.011123010158171107,0.045798499272625935,0.0203125,Cancer,Cancer_vs_Normal,True
DNALI1,-2.5395975,-2.9618561,0.011098011291899782,0.045705490586510175,0.008072916666666667,Cancer,Cancer_vs_Normal,True
PSMD9,-2.5411997,-0.15012443,0.011047282772063186,0.04550645477241059,0.12161458333333333,Cancer,Cancer_vs_Normal,False
ACSS3,-2.5420077,-2.0015018,0.011021776188338918,0.04541125036103576,0.013541666666666667,Cancer,Cancer_vs_Normal,True
LILRA6,-2.5426345,-0.56584847,0.011002022658047119,0.04533971310514203,0.0765625,Cancer,Cancer_vs_Normal,True
ALPK1,-2.5434496,-0.65344614,0.010976390099061609,0.04524391180802074,0.06380208333333333,Cancer,Cancer_vs_Normal,True
KLHDC10,-2.5439372,-0.6783676,0.010961079764097553,0.04519062559263263,0.04921875,Cancer,Cancer_vs_Normal,True
MS4A14,-2.5440974,-1.2357116,0.01095605336906113,0.04517972431925295,0.025520833333333333,Cancer,Cancer_vs_Normal,True
SCAF1,-2.544954,-0.6195058,0.01092920783265288,0.04507882265033968,0.0640625,Cancer,Cancer_vs_Normal,True
LUC7L3,-2.5453444,0.004257789,0.01091700485224875,0.04503828519097184,0.315625,Cancer,Cancer_vs_Normal,False
SSRP1,-2.5456576,-0.01319489,0.010907207662071417,0.04500765737841263,0.18203125,Cancer,Cancer_vs_Normal,False
AURKAIP1,-2.5461035,-0.09222484,0.010893287339766808,0.0449599987809962,0.49505208333333334,Cancer,Cancer_vs_Normal,False
KCTD12,-2.546821,-0.06004288,0.010870917472986498,0.04487743793539158,0.3059895833333333,Cancer,Cancer_vs_Normal,False
HABP4,-2.5469325,-0.62747586,0.010867446208495756,0.04487287553758372,0.02734375,Cancer,Cancer_vs_Normal,True
TAPBP,-2.5469673,-0.12069805,0.010866361640401096,0.04487287553758372,0.5559895833333334,Cancer,Cancer_vs_Normal,False
THAP5,-2.548026,-0.435281,0.010833436653734688,0.044751933377930375,0.06536458333333334,Cancer,Cancer_vs_Normal,False
SLC25A16,-2.5487506,-0.6293179,0.01081096015454693,0.04466881466905937,0.04869791666666667,Cancer,Cancer_vs_Normal,True
KIF3A,-2.5510075,-0.45220193,0.010741202720058405,0.04439026140464321,0.04479166666666667,Cancer,Cancer_vs_Normal,False
TFCP2L1,-2.5514255,-1.7308733,0.010728328681941155,0.04434672045619312,0.022395833333333334,Cancer,Cancer_vs_Normal,True
MKNK2,-2.551711,-0.25945845,0.010719539314838248,0.044320048638741526,0.1453125,Cancer,Cancer_vs_Normal,False
AKR1A1,-2.5530903,-0.07352544,0.010677183158230267,0.04415455268116812,0.41822916666666665,Cancer,Cancer_vs_Normal,False
CEP162,-2.553111,-0.9673815,0.010676542544417298,0.04415455268116812,0.037760416666666664,Cancer,Cancer_vs_Normal,True
NOTCH1,-2.553529,-0.27949688,0.01066373744348316,0.044118189488581615,0.06197916666666667,Cancer,Cancer_vs_Normal,False
ADGRD1,-2.5537589,-2.3419702,0.010656700460843882,0.04409869610296841,0.011458333333333333,Cancer,Cancer_vs_Normal,True
GIGYF2,-2.5543091,-0.16684489,0.010639871123885978,0.044038663436162716,0.1234375,Cancer,Cancer_vs_Normal,False
TRAPPC12,-2.5550268,-0.27218312,0.010617964575084045,0.04395758527973563,0.08567708333333333,Cancer,Cancer_vs_Normal,False
ZC3H7A,-2.5553403,-0.20431429,0.010608406350042274,0.04392760402370125,0.12760416666666666,Cancer,Cancer_vs_Normal,False
FAR1,-2.5558696,-0.28990367,0.010592280944447897,0.04387041015755719,0.12057291666666667,Cancer,Cancer_vs_Normal,False
SNAPC3,-2.5572278,-0.52505773,0.010551006232875167,0.04370900681661807,0.06302083333333333,Cancer,Cancer_vs_Normal,True
RPS13,-2.5581057,-0.059503198,0.010524412562567193,0.04360836448527131,0.9872395833333333,Cancer,Cancer_vs_Normal,False
ACACB,-2.5586488,-1.0237501,0.01050797971001507,0.04355930824053241,0.017708333333333333,Cancer,Cancer_vs_Normal,True
MRPL9,-2.559025,-0.025218511,0.010496616494614806,0.04353123372411323,0.18932291666666667,Cancer,Cancer_vs_Normal,False
ACBD5,-2.5593245,-0.3439484,0.010487575827761827,0.04350325362500067,0.115625,Cancer,Cancer_vs_Normal,False
MYO9A,-2.560056,-0.47543234,0.010465528884430591,0.04342129846712452,0.07265625,Cancer,Cancer_vs_Normal,False
ZNF622,-2.5619924,-0.013681624,0.010407355956718796,0.043189388559993866,0.18229166666666666,Cancer,Cancer_vs_Normal,False
GOLGA5,-2.5625567,-0.34273747,0.01039046050684571,0.043128711646384085,0.08098958333333334,Cancer,Cancer_vs_Normal,False
PLAA,-2.5640197,-0.2784913,0.010346771098230036,0.042966173391270554,0.08046875,Cancer,Cancer_vs_Normal,False
MAGT1,-2.5660884,-0.15875188,0.010285260903813391,0.04272009922050394,0.21588541666666666,Cancer,Cancer_vs_Normal,False
GTF3C5,-2.5676627,-0.35773748,0.010238673447934147,0.042535912801768036,0.0765625,Cancer,Cancer_vs_Normal,False
B4GALT5,-2.5681365,-0.3293865,0.010224692793257564,0.04248713821738162,0.15729166666666666,Cancer,Cancer_vs_Normal,False
DHX38,-2.568436,-0.2035698,0.010215860858388054,0.04245974165665778,0.08046875,Cancer,Cancer_vs_Normal,False
ICMT,-2.5688539,-0.33973083,0.010203548577950956,0.04241786470426126,0.10234375,Cancer,Cancer_vs_Normal,False
EEF1E1,-2.5691464,-0.042987965,0.010194937843470387,0.04239136071068096,0.16901041666666666,Cancer,Cancer_vs_Normal,False
STX18,-2.569223,-0.17218548,0.010192683720392967,0.04239128218360803,0.11484375,Cancer,Cancer_vs_Normal,False
FAM83H,-2.5705466,-1.7227892,0.010153818825828543,0.04223890634609307,0.017447916666666667,Cancer,Cancer_vs_Normal,True
SS18,-2.5729568,-0.11455152,0.010083382596479661,0.04195510112817832,0.13020833333333334,Cancer,Cancer_vs_Normal,False
ITFG2,-2.5733676,-0.3611966,0.010071415314062478,0.04191450327654046,0.07317708333333334,Cancer,Cancer_vs_Normal,False
ACAD9,-2.5736463,-0.57388574,0.010063309098295134,0.04188995984397876,0.06067708333333333,Cancer,Cancer_vs_Normal,True
TOP1,-2.574099,-0.02312321,0.01005014888962619,0.04184436304978281,0.34661458333333334,Cancer,Cancer_vs_Normal,False
TMEM102,-2.5745797,-0.8756683,0.010036195594838614,0.041795443446665415,0.026041666666666668,Cancer,Cancer_vs_Normal,True
C1orf50,-2.5746703,-0.2831805,0.010033568645566584,0.04179368094952125,0.09661458333333334,Cancer,Cancer_vs_Normal,False
TMEM92,-2.574928,-2.3841584,0.010026095295290699,0.041771726114935875,0.009895833333333333,Cancer,Cancer_vs_Normal,True
ZNF326,-2.5754435,-0.19837086,0.010011163466026984,0.04171868053904675,0.10755208333333334,Cancer,Cancer_vs_Normal,False
LINC01504,-2.5765371,-1.1904763,0.009979549345623676,0.04159607765708858,0.03567708333333333,Cancer,Cancer_vs_Normal,True
ZBTB7B,-2.577763,-0.47240067,0.0099442150580689,0.04145791131595443,0.06484375,Cancer,Cancer_vs_Normal,False
LRRC57,-2.5789611,-0.6166969,0.009909791542897221,0.04132348210445158,0.0515625,Cancer,Cancer_vs_Normal,True
NFYC,-2.578996,-0.12217134,0.009908792449157721,0.04132348210445158,0.16015625,Cancer,Cancer_vs_Normal,False
RABGAP1L,-2.579644,0.0028983243,0.009890225655794562,0.041260037299195744,0.22057291666666667,Cancer,Cancer_vs_Normal,False
TMEM170B,-2.5807724,-0.83396333,0.009857957510301297,0.041143522047285226,0.04791666666666667,Cancer,Cancer_vs_Normal,True
THOC6,-2.5813158,-0.44922218,0.009842454477604729,0.04108786026145139,0.06145833333333333,Cancer,Cancer_vs_Normal,False
MRPS34,-2.5816638,-0.017719204,0.009832528066005798,0.041055458998634956,0.34348958333333335,Cancer,Cancer_vs_Normal,False
ZNF91,-2.5817337,-0.40848207,0.009830543854483509,0.041055458998634956,0.07265625,Cancer,Cancer_vs_Normal,False
LETM1,-2.5827994,-0.17509906,0.009800229877616147,0.04094764477395687,0.0921875,Cancer,Cancer_vs_Normal,False
B4GALT1,-2.5831127,-0.065676816,0.009791329869332984,0.04091947355044073,0.25234375,Cancer,Cancer_vs_Normal,False
DNAJC17,-2.5840812,-0.36752042,0.00976388420115584,0.04081376766033073,0.05390625,Cancer,Cancer_vs_Normal,False
LHPP,-2.5846663,-0.53739655,0.009747331585641417,0.04075355897744477,0.06953125,Cancer,Cancer_vs_Normal,True
DYNLL2,-2.5866375,-0.14419912,0.009691748950222547,0.04053010338279396,0.13697916666666668,Cancer,Cancer_vs_Normal,False
SNAP29,-2.587167,-0.15365624,0.00967687036941162,0.04047680779794693,0.20052083333333334,Cancer,Cancer_vs_Normal,False
PPIE,-2.5892916,-0.09878926,0.009617364888084814,0.040245658672226056,0.16640625,Cancer,Cancer_vs_Normal,False
RASGRP4,-2.5894935,-1.1833049,0.009611724009168645,0.040230930442260726,0.0296875,Cancer,Cancer_vs_Normal,True
PGPEP1,-2.5901203,-0.48636916,0.009594236611027188,0.04016659985168446,0.0859375,Cancer,Cancer_vs_Normal,False
